Первые блюда,Суп Итальянский с мелкой пастой,18.0,1.5,55.0,310
Японская кухня,Суп Икинацу мисо,0.3,0.3,6.1,28
Японская кухня,Суп Исикари мисо,2.6,5.2,6.6,84
Первые блюда,Суп из шпината с картофелем,2.2,0.9,6.6,40
Первые блюда,Суп из цветной капусты (общепит),1.6,0.5,4.9,28
Первые блюда,Суп из стручковой фасоли,2.2,0.6,8.9,43
Первые блюда,Суп из сельдерея,1.6,1.8,4.5,37
Первые блюда,Суп из помидоров с макаронами,1.5,1.8,3.3,35
Первые блюда,Суп из помидоров с рисом,1.5,1.8,3.9,37
Первые блюда,Суп из помидоров,1.3,1.8,1.9,28
Первые блюда,Суп из лука-порея с макаронами,1.4,1.1,6.6,39
Первые блюда,Суп из зелёного горошка,3.2,1.2,11.2,56
Первые блюда,Суп Домашнее Бистро рассольник с говядиной,1.5,7.0,11.0,109
Первые блюда,Суп Домашнее Бистро грибной с белыми грибами,4.0,10.0,42.0,274
Первые блюда,Суп Домашнее Бистро куриный с вермишелью,7.0,8.0,40.0,260
Первые блюда,Суп грибной,1.9,2.4,5.7,50
Первые блюда,Суп Домашнее Бистро гороховый с копченостями,7.0,12.0,40.0,266
Японская кухня,Суп Гёдза мисо,3.4,4.9,6.5,83
Первые блюда,Суп гороховый,4.4,2.4,8.9,66
Японская кухня,Суп Бута рамен,3.6,4.1,6.1,76
Первые блюда,Суп Yelli Чаудер с рисом и кукурузой,10.7,1.2,76.0,350
Первые блюда,Суп Yelli Турецкий с булгуром,19.0,1.5,54.0,310
Первые блюда,Суп Yelli Семь бобов,20.0,1.5,50.0,290
Первые блюда,Суп Yelli Масурдал из чечевицы,22.0,1.5,49.0,300
Первые блюда,Суп Yelli Итальянский с мелкой пастой,18.0,1.5,55.0,310
Первые блюда,Суп Yelli из киноа с красным рисом и чечевицей,13.0,3.5,50.0,280
Первые блюда,Суп Yelli Азиатский из фасоли,21.0,2.0,44.0,280
Первые блюда,Суп Hortex щавелевый,1.3,0.4,7.9,45
Первые блюда,Суп Hortex с шампиньонами,1.9,0.3,5.6,37
Первые блюда,Суп Hortex рассольник,1.4,0.1,7.3,38
Первые блюда,Суп Hortex президентский,1.3,0.2,3.4,25
Первые блюда,Суп Hortex итальянский,1.8,0.3,4.1,32
Первые блюда,Суп Hortex осенний,2.5,0.3,3.7,34
Первые блюда,Суп Hortex из цветной капусты с картофелем и укропом,1.9,0.2,5.4,36
Первые блюда,Суп Hortex зимний,2.1,0.3,3.5,32
Первые блюда,Суп Hortex грибной с подберезовиками,2.7,0.3,8.2,52
Спортивное и дополнительное питание,Суп Herbalife Томатный с базиликом,22.0,2.0,47.0,326
Первые блюда,Суп Asian Fusion грибной с яйцом,31.0,12.0,34.0,368
Первые блюда,Суп 4 сезона щавелевый,1.7,0.1,11.7,52
Первые блюда,Суп 4 сезона из цветной капусты,0.1,0.1,8.4,38
Японская кухня,Суп Шаксфин,2.0,1.1,5.6,41
Сырье и приправы,Сумах,10.0,9.0,28.0,239
Рыба и морепродукты,Судак фаршированный,13.7,6.0,8.7,144
Молочные продукты,Сузьма,2.8,3.2,4.2,80
Мясные продукты,Страусиное мясо,21.7,1.2,0.0,98
Рыба и морепродукты,Стерлядь копченая,17.5,2.0,0.0,88
Мясные продукты,Субпродукты тушеные,24.0,8.0,0.0,185
Овощи и зелень,Стрелолист обыкновенный (Болотник),5.3,0.3,20.2,99
Сырье и приправы,Стевия в таблетках,0.0,0.0,68.0,272
Овощи и зелень,Стевия (Медовая трава),0.0,0.0,0.1,18
Рыба и морепродукты,Ставрида жареная,20.3,10.5,3.7,190
Рыба и морепродукты,Ставрида в томатном соусе,14.8,2.3,7.3,110
Напитки безалкогольные,Спрайт,0.1,0.0,7.0,29
Масла и жиры,Спред растительно-жировой Нежный,0.0,40.0,0.0,360
Мука и мучные изделия,Спираль Myllyn Paras,10.4,1.1,71.5,344
Напитки алкогольные,Спирт этиловый 96%,0.0,0.0,3.8,710
Овощи и зелень,Спаржа маринованная,1.8,0.2,1.5,15
Овощи и зелень,Спаржа,1.9,0.1,3.1,20
Овощи и зелень,Спаржа Бондюэль зелёная целая,0.6,1.3,2.6,24
Мука и мучные изделия,Спагетти Ширатаки Diet-Food,0.2,0.0,5.0,8
Мука и мучные изделия,Спагетти Ширатаки,0.0,0.0,0.6,9
Мука и мучные изделия,Спагеттини,11.2,1.6,68.4,333
Мука и мучные изделия,Спагетти из киноа цельнозерновые,5.4,1.8,76.8,359
Мука и мучные изделия,Спагетти Myllyn Paras,10.4,1.1,71.5,344
Мука и мучные изделия,Спагетти Buitoni Spaghetti Lunghi,11.5,1.7,71.8,350
Мука и мучные изделия,Спагетти,10.4,1.1,71.5,344
Овощи и зелень,Соя (сухие семена),34.9,17.3,26.5,332
Овощи и зелень,Соя (ростки),13.1,6.7,9.6,141
Овощи и зелень,Соя,34.9,17.3,17.3,381
Сыры и творог,Сыр а ла Каймак Mlekara Sabac мягкий 70%,6.1,23.5,1.1,242
Сыры и творог,Сыр VolkoMolko веганский Плавящийся,13.0,35.0,16.0,429
Сыры и творог,Сыр Vitalat Рикотта,7.0,6.0,0.0,97
Сыры и творог,Сыр Viola сливочный,11.0,28.0,2.0,305
Сыры и творог,Сыр Viola с укропом и огурцом,11.0,28.0,2.0,305
Сыры и творог,Сыр Viola с паприкой,11.0,28.0,2.0,305
Сыры и творог,Сыр Viola с ветчиной,11.0,28.0,2.0,305
Сыры и творог,Сыр Viola с лисичками,11.0,28.0,2.0,305
Сыры и творог,Сыр Viola ассорти Финское избранное 50%,10.0,20.0,6.0,244
Сыры и творог,Сыр Vego Вегано-Грана-Падано с перцем,1.2,35.0,25.0,325
Сыры и творог,Сыр Valio творожный Сливочный,5.2,23.5,2.3,240
Сыры и творог,Сыр Valio творожный Рассыпчатый 2%,13.0,2.0,2.0,80
Сыры и творог,Сыр Valio Polar 5%,34.0,5.0,0.0,180
Сыры и творог,Сыр Unagrande Кремчиз №1,8.5,24.5,0.0,255
Сыры и творог,Сыр President Пише Миньон,18.0,28.0,1.0,324
Сыры и творог,Сыр Unagrande Dolce Рикотта с натуральным шоколадом,4.9,12.9,23.1,228
Сыры и творог,Сыр President Мастер Бутерброда Моцарелла,9.0,20.0,6.5,281
Сыры и творог,Сыр President Мастер Бутерброда Мааздам,13.5,17.5,6.0,240
Сыры и творог,Сыр President Rondele творожный с чесноком и травами,6.8,31.2,4.2,325
Сыры и творог,Сыр President Мастер Бутерброда Лёгкий,16.5,8.5,9.5,185
Сыры и творог,Сыр President Rondele творожный с орехами,6.5,31.0,2.5,315
Сыры и творог,Сыр President Rondele творожный,7.0,31.0,2.5,317
Сыры и творог,Сыр President Creme de Bleu 50%,12.0,22.0,3.5,260
Сыры и творог,Сыр President Rondele козий,9.0,10.5,4.0,354
Сыры и творог,Сыр President Cream Cheese сливочный творожный,5.5,24.0,2.7,249
Сыры и творог,Сыр Premier of Taste мягкий с зеленью и огурчиком,4.4,16.9,2.8,182
Сыры и творог,Сыр Pinar Labne мягкий,4.5,18.0,3.6,194
Сыры и творог,Сыр Old Amsterdam,6.2,39.0,0.0,407
Сыры и творог,Сыр Mr.Chedd Чеддер Red 45%,24.8,25.5,0.0,329
Сыры и творог,Сыр Molli творожный 27%,6.0,27.0,3.0,306
Сыры и творог,Сыр Mlekovita Twarog Hanusi кисломолочный 6.5%,9.0,6.5,4.0,111
Сыры и творог,Сыр Laime Пармезан,35.0,24.0,0.0,342
Сыры и творог,Сыр Hochland Фетакса Классическая в рассоле 45%,11.0,14.5,2.0,183
Сыры и творог,Сыр Hochland творожный сливочный,6.5,22.7,3.6,245
Сыры и творог,Сыр Hochland творожный с зеленью,6.0,20.0,2.0,212
Сыры и творог,Сыр Hochland плавленый Чизбургер ломтики,14.0,23.0,4.0,279
Сыры и творог,Сыр Hochland плавленый Сэндвич ломтики,14.0,23.0,4.0,279
Сыры и творог,Сыр Hochland плавленый с салями и специями ломтики,13.0,24.0,4.0,284
Сыры и творог,Сыр Hochland плавленый с ветчиной ломтики,14.3,23.2,4.2,282
Сыры и творог,Сыр Hochland плавленый Маасдам ломтики,12.0,22.0,7.0,270
Сыры и творог,Сыр Hochland плавленый с огурцами и укропом ломтики,15.0,21.0,5.0,269
Сыры и творог,Сыр Hochland плавленый ассорти,10.0,27.0,5.0,303
Сыры и творог,Сыр Hochland Bleu,15.0,39.0,1.0,415
Сыры и творог,Сыр Grill Akadia,17.0,19.0,3.0,245
Сыры и творог,Сыр Fallini Rapesan тёртый,49.5,29.2,4.4,478
Сыры и творог,Сыр Exquisa творожный с лососем,6.7,21.5,3.5,235
Сыры и творог,Сыр Endorf Tulyere,23.0,25.0,0.0,320
Сыры и творог,Сыр Emborg Professional творожный 65%,6.0,28.3,3.0,290
Сыры и творог,Сыр Dolce Granto Пармезан 40%,30.0,28.0,0.0,372
Сыры и творог,Сыр Exquisa творожный с зеленью,6.7,22.0,3.0,237
Сыры и творог,Сыр Danke Царский с ароматом топленого молока 45%,23.0,24.0,0.0,308
Сыры и творог,Сыр Danke Gouda Gold 45%,23.0,24.0,0.0,308
Сыры и творог,Сыр Comella рассольный,13.5,13.3,5.0,194
Сыры и творог,Сыр Brie Les Chateaux De France 32%,17.0,32.0,2.0,364
Сыры и творог,Сыр Bonvida Моцарелла для пиццы,17.0,16.8,3.0,231
Сыры и творог,Сыр Bonfesto Ricotta Light мягкий,11.3,10.0,2.5,145
Сыры и творог,Сыр Almette сливочный,6.0,20.0,3.0,216
Сыры и творог,Сыр Bonfesto Cremolle солёные огурцы,7.2,22.4,2.1,240
Сыры и творог,Сыр Bonfesto Mozzarella Pizza,18.4,20.3,0.0,256
Сыры и творог,Сыр Bonfesto Cremolle вяленые томаты,6.8,22.1,4.4,240
Сыры и творог,Сыр Bogda Milk Эгейский свежий 45%,16.5,18.0,0.0,228
Сыры и творог,Сыр Almette с чесноком,6.0,20.0,3.0,216
Сыры и творог,Сыр Almette с хреном,6.0,20.0,4.0,220
Сыры и творог,Сыр Almette с огурцами и зеленью,5.0,20.0,3.0,212
Сыры и творог,Сыр Almette с йогуртом,7.0,15.0,5.0,183
Сыры и творог,Сыр Almette с зеленью,6.0,20.0,3.0,216
Сыры и творог,Сыр Almette с белыми грибами,6.0,23.0,5.0,251
Сыры и творог,Сыворотка творожная,0.8,0.2,3.5,20
Хлебобулочные изделия,Сушки Семейка ОЗБИ Кроха цельнозерновые,13.3,6.9,59.0,351
Хлебобулочные изделия,Сушки мини Ого! на фруктозе,10.5,4.0,76.0,380
Хлебобулочные изделия,Сушки маковые,11.3,4.4,70.5,372
Японская кухня,Суши Эби,7.0,0.8,15.6,97
Японская кухня,Суши Хотатэ,3.6,1.6,16.0,93
Японская кухня,Суши Хияши,5.0,3.6,15.6,114
Японская кухня,Суши Хамачи,8.0,4.8,15.2,136
Японская кухня,Суши Унаги,7.2,12.8,15.2,204
Японская кухня,Суши Тамаго-яки,5.2,7.2,16.0,149
Японская кухня,Суши Тобико,12.8,4.0,15.6,149
Сыры и творог,Сыр Карат Дружба плавленый,15.0,24.2,2.5,287
Сыры и творог,Сыр Карат Волна плавленый,15.1,23.1,1.9,276
Сыры и творог,Сыр Карат Violette творожный сливочный,8.9,27.8,3.0,298
Сыры и творог,Сыр Карат Violette творожный Ароматная зелень,7.1,27.4,2.6,285
Сыры и творог,Сыр Карат Violette Cream Cheese сливочный,7.7,26.4,2.9,260
Сыры и творог,Сыр Кантали,26.7,14.1,0.0,234
Сыры и творог,Сыр Камбоцола,13.5,43.8,0.5,427
Сыры и творог,Сыр Камамбер,21.0,23.0,0.0,291
Сыры и творог,Сыр Калинка Pecoro мягкий 35%,20.4,11.6,0.0,186
Сыры и творог,Сыр Каждый день Рикотта,9.0,10.7,1.0,148
Сыры и творог,Сыр Ичалки Диетический 27%,12.2,12.7,0.0,164
Сыры и творог,Сыр Избёнка (ВкусВилл) Страчателла итальянский мягкий 40%,10.0,21.0,1.9,236
Сыры и творог,Сыр Избёнка (ВкусВилл) с томатом и базиликом мягкий 45%,21.4,16.0,5.7,250
Сыры и творог,Сыр Избёнка (ВкусВилл) Мегард твёрдый,30.5,24.1,0.0,371
Сыры и творог,Сыр Избёнка (ВкусВилл) Делис с белой плесенью мягкий 50%,20.0,25.0,0.0,305
Сыры и творог,Сыр Избёнка (ВкусВилл) Молога полутвёрдый 50%,20.0,28.0,0.0,332
Сыры и творог,Сыр Избёнка (ВкусВилл) Алтайский полутвёрдый 50%,25.0,29.0,0.0,360
Сыры и творог,Сыр зеленый,26.0,26.5,3.5,356
Сыры и творог,Сыр Дорогобужский,20.0,28.0,0.0,332
Сыры и творог,Сыр Дор Блю a la creme,7.0,25.0,3.0,265
Сыры и творог,Сыр Дор Блю,21.0,30.0,0.0,354
Сыры и творог,Сыр Домашний,12.7,5.0,4.0,113
Сыры и творог,Сыр Джугас,33.0,25.0,1.7,364
Сыры и творог,Сыр Деревенский,10.3,5.3,3.0,103
Сыры и творог,Сыр Датский,25.0,24.3,0.0,330
Сыры и творог,Сыр Данбо,25.0,26.0,1.0,340
Сыры и творог,Сыр Дагомысский Сумах 30%,32.4,15.6,0.0,270
Сыры и творог,Сыр Дагомысский Смесь перцев дробленых с чесноком 30%,32.4,15.6,0.0,270
Сыры и творог,Сыр Дагомысский Прованские травы 30%,32.4,15.6,0.0,270
Сыры и творог,Сыр Грюн Вальд твердый с пажитником 45%,24.0,29.0,0.0,336
Сыры и творог,Сыр Грюйер,27.0,31.0,0.0,396
Сыры и творог,Сыр Грация 20%,30.0,9.0,0.0,209
Сыры и творог,Сыр Грана Падано,33.0,28.0,0.0,384
Сыры и творог,Сыр Горный,29.3,29.7,1.0,400
Сыры и творог,Сыр Горгонзола,19.0,26.0,0.0,330
Сыры и творог,Сыр Голландский,26.0,26.8,0.0,352
Сыры и творог,Сыр Гиагинский Чечил,19.5,18.8,0.0,256
Сыры и творог,Сыр Гиагинский Косичка копченый,22.6,23.0,0.0,297
Сыры и творог,Сыр Гермелин,20.0,25.0,1.0,303
Сыры и творог,Сыр Гауда Фермер-Центр.рф,25.0,24.0,0.0,320
Сыры и творог,Сыр Гауда,25.0,27.0,2.0,356
Сыры и творог,Сыр Гауда Кезский сырзавод,26.7,20.8,0.0,294
Сыры и творог,Сыр Гальбани Моцарелла,17.5,13.5,1.0,196
Сыры и творог,Сыр Вырусский,29.0,15.0,0.0,258
Сыры и творог,Сыр Вкусвилл топпинг Чеддер с халапеньо,10.0,10.1,6.7,157
Сыры и творог,Сыр Вкусвилл топпинг Чеддер классический,10.0,10.1,6.7,157
Сыры и творог,Сыр Бурата,17.0,20.0,1.8,255
Сыры и творог,Сыр Брынза Сербская,11.9,15.5,2.6,208
Сыры и творог,Сыр брынза (из овечьего молока),14.6,25.5,0.0,298
Сыры и творог,Сыр брынза (из коровьего молока),17.9,20.1,0.0,260
Сыры и творог,Сыр Бри,21.0,23.0,0.0,291
Сыры и творог,Сыр Брест-Литовск Эдам 40%,28.4,21.6,0.0,308
Сыры и творог,Сыр Брест-Литовск Финский 45%,23.0,24.0,0.0,308
Сыры и творог,Сыр Брест-Литовск Сливочный 50%,22.5,29.5,0.0,356
Сыры и творог,Сыр Брест-Литовск Лёгкий 35%,31.2,18.2,0.0,289
Сыры и творог,Сыр Брест-Литовск Классический 45%,26.3,26.1,0.0,340
Сыры и творог,Сыр Бофор,26.3,26.6,0.0,350
Сыры и творог,Сыр Бонгрейн Фол Эпи,28.8,16.0,1.8,267
Сыры и творог,Сыр Бийский,24.2,29.9,0.0,371
Сыры и творог,Сыр Белорусский клинковый мягкий,22.0,7.7,1.3,163
Сыры и творог,Сыр Белебеевский Российский 50%,24.0,28.0,0.0,354
Сыры и творог,Сыр Белебеевский Купеческий 52%,22.0,30.0,0.0,358
Сыры и творог,Сыр Белебеевский Гауда Экстра 45%,27.0,26.5,0.0,347
Сыры и творог,Сыр Бавария Блю,13.5,43.8,0.5,450
Сыры и творог,Сыр Атлет,30.0,19.0,0.0,290
Сыры и творог,Сыр Асьяго,10.9,8.1,1.2,122
Сыры и творог,Сыр Арла Натура Сливочный,25.0,26.0,0.0,340
Сыры и творог,Сыр Арла Натура Лайт,29.0,16.0,1.0,260
Сыры и творог,Сыр Арла Натура Моцарелла,26.0,21.7,1.0,303
Сыры и творог,Сыр Арла Буко Баланс,8.5,17.0,3.0,200
Сыры и творог,Сыр Арла Буко,8.5,17.0,3.0,200
Сыры и творог,Сыр Арла Chef Bake'n'Roll крем сливочный 25%,6.3,25.0,5.4,272
Сыры и творог,Сыр Аппенцеллер,24.7,31.7,2.0,403
Сыры и творог,Сыр Анари,11.0,15.0,2.0,195
Сыры и творог,Сыр Амбер,31.0,10.0,10.0,220
Сыры и творог,Сыр Амадеус,28.6,29.3,0.1,275
Сыры и творог,Сыр Альпийский,25.0,27.0,0.0,353
Сыры и творог,Сыр Алтайский,26.0,26.5,3.5,356
Сыры и творог,Сыр Адыгейский,18.5,14.0,0.0,240
Сыры и творог,Сыр Абонданс,26.3,26.6,0.0,350
Кондитерские изделия,Пражский пай Сдобная особа карамель,4.9,19.5,55.7,424
Кондитерские изделия,Пражский пай Сдобная особа шоколадно-ореховый,5.1,19.0,55.0,418
Напитки алкогольные,Пиво Ярпиво Оригинальное,0.0,0.0,4.6,42
Напитки алкогольные,Пиво Ярпиво Крепкое,0.0,0.0,5.8,54
Напитки алкогольные,Пиво эль,0.0,0.0,2.9,41
Напитки алкогольные,Пиво Ярпиво Ледяное,0.0,0.0,4.6,42
Крупы и каши,Овсяные хлопья Пассим,10.0,6.0,68.0,377
Крупы и каши,Овсяные хлопья Лента Средний размер,12.0,6.0,51.0,306
Крупы и каши,Овсяные хлопья Здоровое меню Зерновые Экстра с нутом,14.5,5.5,58.0,357
Крупы и каши,Овсяные хлопья Геркулес Царь,12.0,6.0,62.0,350
Напитки безалкогольные,Напиток Aqua Minerale Active,0.0,0.0,4.5,18
Напитки безалкогольные,Напиток Alpro кокосовый с рисом,0.1,0.9,2.7,19
Напитки безалкогольные,Напиток AdeZ Изумительная соя,2.9,2.0,1.0,35
Напитки безалкогольные,Напиток AdeZ Восхитительный миндаль,0.0,1.1,0.5,13
Кондитерские изделия,Мини круассаны 7 Days с кокосовым кремом,7.0,26.3,42.0,433
Сырье и приправы,Миндальный экстракт,0.1,0.1,0.1,0
Орехи и сухофрукты,Миндальные лепестки,22.0,58.0,12.0,650
Орехи и сухофрукты,Миндаль сладкий,18.6,57.7,16.2,645
Орехи и сухофрукты,Миндаль обезжиренный (миндальный жмых),37.9,18.8,37.7,418
Овощи и зелень,Микс семян для прорастания,15.6,3.4,15.6,156
Овощи и зелень,Микрозелень редиса Botanica Farm,3.0,0.6,1.4,23
Овощи и зелень,Микрозелень подсолнечника Botanica Farm,3.0,0.6,1.4,23
Сырье и приправы,Майонез Ласка Постный,0.0,56.0,4.3,521
Сырье и приправы,Майонез Calve Легкий,0.8,25.0,6.5,254
Сырье и приправы,Майонез Calve классический,0.8,50.0,5.0,470
Фрукты,Магический фрукт,0.0,0.0,7.7,30
Фрукты,Маболо,0.5,0.4,15.3,67
Сырье и приправы,Мальтоза (солодовый сахар),0.0,0.0,95.3,362
Мясные продукты,Лягушачьи лапки,16.4,0.3,0.0,73
Сырье и приправы,Любисток (корень),3.7,0.4,7.6,20
Овощи и зелень,Люцерна,0.2,0.7,4.0,23
Овощи и зелень,Любисток,3.7,0.4,7.6,20
Крупы и каши,Льняные отруби Dr. Dias с семечкой,30.0,10.0,10.0,250
Овощи и зелень,Люффа,1.2,0.2,4.4,20
Крупы и каши,Льняная каша с кунжутом,34.0,14.0,12.0,312
Крупы и каши,Льняные отруби Dr. Dias,30.0,10.0,10.0,250
Крупы и каши,Льняная каша Лакомства для здоровья с кэробом и кунжутом,17.0,37.0,31.0,500
Сырье и приправы,Луми,0.9,0.1,3.0,30
Сырье и приправы,Лукума Royal Forest,3.0,1.4,66.7,329
Фрукты,Лукума,0.1,0.1,7.9,32
Кондитерские изделия,Лукма,2.0,2.1,75.6,380
Овощи и зелень,Лук-шалот,2.5,0.1,16.8,72
Овощи и зелень,Лук-чеснок рокамболь,6.4,0.5,31.0,149
Рыба и морепродукты,Луфарь,19.7,3.4,0.0,109
Овощи и зелень,Лук репчатый сушеный,8.4,2.8,42.6,219
Овощи и зелень,Лук репчатый пассерованный,1.2,17.0,8.6,193
Овощи и зелень,Лук репчатый 4 сезона нарезанный,1.2,0.2,8.6,38
Овощи и зелень,Лук репчатый,1.4,0.0,10.4,47
Овощи и зелень,Лук порей,2.0,0.0,8.2,33
Овощи и зелень,Лук маринованный,0.9,0.1,2.8,19
Овощи и зелень,Лук красный,1.4,0.0,9.1,42
Овощи и зелень,Лук красный маринованный,0.9,0.1,2.8,19
Овощи и зелень,Лук зелёный,1.3,0.0,4.6,19
Овощи и зелень,Лук душистый джусай,1.4,0.2,8.2,41
Сырье и приправы,Лотос (корень),2.6,0.1,12.3,74
Мясные продукты,Лосятина,21.4,1.7,0.0,101
Овощи и зелень,Лук белый,1.4,0.2,9.0,42
Рыба и морепродукты,Лосось филе слабосоленое,21.1,16.7,1.0,233
Рыба и морепродукты,Лосось соте,21.1,31.4,4.1,379
Рыба и морепродукты,Лосось солёный,23.0,13.0,0.0,209
Рыба и морепродукты,Лосось копчёный,21.5,8.4,0.0,162
Рыба и морепродукты,Лосось маринованный,21.0,17.0,0.0,237
Рыба и морепродукты,Лосось свежий,19.8,6.3,0.0,142
Рыба и морепродукты,Лосось Королевский свежий,20.3,11.7,0.0,187
Рыба и морепродукты,Лосось Балтийский берег рубленый с креветкой,9.5,23.0,6.0,270
Рыба и морепродукты,Лосось консервированный,20.6,6.3,0.0,144
Рыба и морепродукты,Лосось Балтийский берег рубленый подкопчённый,9.5,23.0,6.0,270
Рыба и морепродукты,Лосось с гриля,20.7,22.3,0.6,283
Овощи и зелень,Лопух (репейник) листья,1.8,0.2,3.7,19
Фрукты,Лонган,1.3,0.1,14.0,60
Ягоды,Логанова ягода,1.5,0.3,7.7,55
Рыба и морепродукты,Лососевый фарш,19.0,6.0,0.0,130
Овощи и зелень,Лопух (репейник) корень,1.5,0.1,14.0,72
Овощи и зелень,Лоби 4 сезона зелёный нарезанный,3.1,0.3,3.1,28
Фрукты,Личи,0.8,0.3,14.4,65
Рыба и морепродукты,Лобстер,18.8,0.9,0.5,90
Овощи и зелень,Листья вишни,0.0,0.0,0.1,1
Овощи и зелень,Листья винограда,5.6,2.1,6.3,93
Овощи и зелень,Листья амаранта,2.5,0.3,4.0,23
Овощи и зелень,Листья хрена,9.4,1.4,6.2,64
Овощи и зелень,Листья винограда консервированные,4.3,2.0,11.7,69
Овощи и зелень,Листья карри,16.8,8.3,17.5,203
Овощи и зелень,Листья алоэ,0.0,0.0,5.0,20
Овощи и зелень,Листья смородины,0.1,0.0,0.1,1
Мука и мучные изделия,Листы для лазаньи Buitoni,11.5,1.9,71.8,350
Мука и мучные изделия,Листы для лазаньи Barilla,12.0,1.5,72.2,350
Грибы,Лисички сушёные,22.3,7.6,24.2,261
Грибы,Лисички свежие,1.6,1.1,2.2,20
Мука и мучные изделия,Лингуине,12.0,1.2,71.0,350
Мука и мучные изделия,Листы для лазаньи,12.0,1.5,72.2,350
Грибы,Лисички быстрозамороженные Свой урожай,1.5,1.0,1.0,19
Рыба и морепродукты,Линь,7.0,1.8,0.0,40
Соки и компоты,Лимонный сок,0.9,0.1,3.0,16
Ягоды,Лимонник,1.0,0.0,1.9,11
Сырье и приправы,Лимонная кислота,0.0,0.0,0.0,0
Рыба и морепродукты,Лимонелла,17.6,1.0,0.0,79
Напитки безалкогольные,Лимонад диетический,0.0,0.0,0.0,2
Напитки безалкогольные,Лимонад,0.0,0.0,6.4,26
Фрукты,Лимон маринованный,0.4,0.3,6.5,21
Фрукты,Лимон японский (Юзу),0.5,0.1,7.0,21
Фрукты,Лимон,0.9,0.1,3.0,16
Напитки алкогольные,Ликёр Xuxu,0.0,0.0,29.0,166
Напитки алкогольные,Ликёр Wild Africa,2.7,7.3,32.6,241
Напитки алкогольные,Ликёр Vana Tallinn,0.0,0.0,39.0,140
Соки и компоты,Малиновый сок,0.8,0.0,24.7,100
Ягоды,Малина 4 сезона,0.8,0.5,8.3,39
Орехи и сухофрукты,Малина сублимированная,5.1,0.2,63.2,275
Ягоды,Малина,0.8,0.5,8.3,46
Рыба и морепродукты,Макрурус,13.2,0.8,0.0,60
Рыба и морепродукты,Макрель,20.7,3.4,0.0,113
Фрукты,Маклюра (Адамово яблоко),0.0,0.0,0.0,0
McDonalds,Макзавтрак Чикен Фреш МакМаффин,19.0,13.0,41.0,365
McDonalds,Макзавтрак Фреш МакМаффин,18.0,21.0,33.0,400
Кондитерские изделия,Маковник Сдобная особа,7.5,18.0,50.0,390
McDonalds,Макзавтрак Снек Ролл с омлетом и свиной котлетой,22.0,26.0,27.0,435
McDonalds,Макзавтрак Хашбраун,1.0,8.0,14.0,135
McDonalds,Макзавтрак Снек Ролл с омлетом и беконом,16.0,16.0,27.0,320
McDonalds,Макзавтрак Овсяная каша стандартная,4.0,4.0,23.0,150
McDonalds,Макзавтрак Овсяная каша с мёдом,4.0,4.0,35.0,210
McDonalds,Макзавтрак Овсяная каша с клюквой и изюмом,4.3,4.0,38.0,212
McDonalds,Макзавтрак МакТост с ветчиной,14.0,11.0,30.0,280
McDonalds,Макзавтрак Овсяная каша с джемом,4.0,4.0,35.0,200
McDonalds,Макзавтрак МакТост,10.0,10.0,30.0,255
McDonalds,Макзавтрак МакМаффин со свиной котлетой,17.0,20.0,27.0,360
McDonalds,Макзавтрак МакМаффин с яйцом и сыром,15.0,11.0,27.0,275
McDonalds,Макзавтрак МакМаффин с яйцом и свиной котлетой,24.0,25.0,27.0,435
McDonalds,Макзавтрак МакМаффин с яйцом и беконом,17.0,14.0,27.0,310
McDonalds,Макзавтрак двойной Фреш МакМаффин,27.0,35.0,33.0,560
McDonalds,Макзавтрак двойной МакМаффин с яйцом и свиной котлетой,36.0,41.0,31.0,645
McDonalds,Макзавтрак Блины с мёдом,7.0,3.0,59.0,308
McDonalds,Макзавтрак Блины с джемом,7.0,3.0,57.0,303
McDonalds,Макзавтрак Блины стандартные,7.0,3.0,45.0,235
Мука и мучные изделия,Макароны молочные,11.5,2.9,67.1,345
Мука и мучные изделия,Макароны первого сорта,10.7,1.3,68.4,335
Мука и мучные изделия,Макароны конопляные ProfiHemp Здоровое питание,13.4,10.8,66.5,325
Мука и мучные изделия,Макароны из полбы цельнозерновые,16.9,2.4,67.8,361
Мука и мучные изделия,Макароны запеченные с яйцом,4.6,8.3,14.8,152
Мука и мучные изделия,Макароны высшего сорта вареные,3.5,0.4,23.2,112
Мука и мучные изделия,Макароны высшего сорта,10.4,1.1,69.7,337
Мука и мучные изделия,Макароны Вкусвилл пружинка,12.0,1.0,67.0,325
Мука и мучные изделия,Макароны MakForFit со шпинатом,12.0,1.0,67.0,330
Мука и мучные изделия,Макароны вареные с жиром,3.4,5.0,19.0,135
Мука и мучные изделия,Макароны MakForFit с полбой и отрубями,13.5,1.4,66.0,330
Мука и мучные изделия,Макароны Makfa Экспресс,12.0,1.3,70.5,342
Мука и мучные изделия,Макароны Makfa шпинатные,12.6,1.3,76.0,366
Мука и мучные изделия,Макароны Makfa цельнозерновые,13.9,1.4,73.1,361
Мука и мучные изделия,Макароны Makfa томатные,13.0,1.5,75.0,370
Мука и мучные изделия,Макароны Makfa Станичные (спирали),16.3,1.6,69.2,356
Мука и мучные изделия,Макароны Makfa Станичные (перья любительские),16.3,1.6,69.2,356
Мука и мучные изделия,Макароны Makfa гречневые,14.1,1.0,70.9,350
Мука и мучные изделия,Макароны Makfa,10.4,1.1,71.5,344
